,Name,Address,City,State,Website
5405,Aurora Ale & Lager Co,1981 State Rte 90 N 13081,King Ferry,NY,http://www.brewaurora.com/
5406,Ausable Brewing Co,765 Mace Chasm Rd 12944,Keeseville,NY,http://ausablebrewing.tumblr.com/
5407,Autark Brew House,420 Auburn Ave 14213,Buffalo,NY,http://www.autarkbrewhouse.com
5408,Baggs Square Brewing Co,330 Main St  Suite 1 13501,Utica,NY,http://www.baggssquarebrewing.com
5409,Barnshed Brewing Co,100 Lauman Lane 11801,Hicksville,NY,http://www.barnshedbrewing.com/
5410,Barrier Brewing Co,3001 New St - Unit A2 11572,Oceanside,NY,http://www.barrierbrewing.com/
5411,Bashakill Vineyards & Farm Brewery – SEASONAL,1131 South Rd 12790,Wurtsboro,NY,http://www.bashakillvineyards.com/
5412,Battle Hill Brewing Co,4 Charles St 12827,Fort Ann,NY,http://www.battlehillbrewing.com/
5413,Battle Street Brewery,4 Battle St 14437,Dansville,NY,http://www.battlestreetbrewery.com
5414,Becker Brewing Co (Becker Farms),3724 Quaker Rd 14067,Gasport,NY,http://www.beckerfarms.com/hard-ciders-cb4l
5415,Beer Diviner  (Bly Hollow Brewery),243 Bly Hollow Rd 12138,Petersburg,NY,http://www.thebeerdiviner.com/
5416,Beer Tree Brew Co,197 Rte 369 13833,Port Crane,NY,http://beertreebrew.com/locations/farm/
5417,Bellport Brewing Co,14 Station Rd 11713,Bellport,NY,https://www.bellportbrewing.com
5418,Belt Line Brewery and Kitchen,545 Swan St 14204,Buffalo,NY,http://belt-linebrewing.com
5419,Bemus Brew House,5186 Ellery Centralia Rd 14728,Dewittville,NY,
5420,Big Alice Brewing Co,8-08 43rd Rd 11101,Long Island City,NY,http://www.bigalicebrewing.com/
5421,Big Alice Brewing Co,4180 Route 14 14456,Geneva,NY,http://www.bigalicebrewing.com/visit-finger-lakes
5422,Big Ditch Brewing Co,55 E Huron St 14203,Buffalo,NY,http://www.bigditchbrewing.com/
5423,Big Ditch Brewing Co,101 Oak St 14203,Buffalo,NY,
5424,Big Inlet Brewing Co,6169 Elm Flats Rd 14757,Mayville,NY,http://www.biginletbrewing.com
5425,Big Slide Brewery & Public House,5686 Cascade Rd 12946,Lake Placid,NY,https://www.bigslidebrewery.com/
5426,Big Tupper Brewing Co,12 Cliff Ave 12986,Tupper Lake,NY,https://www.bigtupperbrewing.com
5427,Binghamton Brewing Co,15 Avenue B 13790,Johnson City,NY,http://www.bingbrew.com/
5428,Black Forest Brew Haus,2015 New Hwy 11735,Farmingdale,NY,http://www.blackforestbrewhaus.com/
5429,Blind Bat Brewery,420 Harrison St 11612,Centerport,NY,http://www.blindbatbrewery.com/
5430,Blue Collar Brewery,40 Cottage St 12601,Poughkeepsie,NY,http://www.thebluecollarbrewery.com/
5431,Blue Line Brewery,555 Lake Flower Ave 12983,Saranac Lake,NY,http://www.bluelinebrew.com/
5432,Blue Point Brewing Co (AB-InBEV),225 W Main St - Suite A 11772,Patchogue,NY,http://www.bluepointbrewing.com
5433,Bolton Landing Brewing Co,4933 Lake Shore Dr 12814,Bolton Landing,NY,http://www.facebook.com/Bolton-Landing-Brewing-Company-175225819609153/
5434,Boots Brewing Co,89 Public Square 13601,Watertown,NY,http://www.bootsbrew.com
5435,Bottomless Brewing Co,3543 E Lake Rd 14456,Geneva,NY,http://www.bottomlessbrewing.com/
5436,Brazen Brewing Co,5839 Genesee St 14086,Lancaster,NY,http://brazenbrewco.com
5437,Brewers Collective Beer Co,1460 N Clinton Ave - Unit C 11706,Bay Shore,NY,https://www.thebrewerscollective.com/
5438,Brewery Ardennes,570 Snell Rd 14456,Geneva,NY,http://www.breweryardennes.com
5439,"Brewery at Bacchus  (Bacchus Restaurant, Bar & Billiards)",4 S Chestnut St 12561,New Paltz,NY,http://www.bacchusnewpaltz.com/
5440,Brewery at CIA (American Bounty Rest) – MAY BE CLOSED SUMMERS,1946 Campus Dr 12538,Hyde Park,NY,http://www.americanbountyrestaurant.com/
5441,Brewery of Broken Dreams,8319 Pleasant Valley Rd 14840,Hammondsport,NY,http://www.facebook.com/BreweryBrokenDreams/
5442,Brewery Ommegang (Duvel Moortgat),656 CR-33 13326,Cooperstown,NY,http://www.ommegang.com/
5443,BrewSA Brewing Co,180 Woodcleft Ave 11520,Freeport,NY,http://brewsa.com/verification/
5444,BriarBrothers Brewing,50 Elk St 14210,Buffalo,NY,http://www.BriarBrothersBrewing.com
5445,Brickhouse Brewery & Restaurant,67 W Main St 11772,Patchogue,NY,http://www.brickhousebrewery.com/
5446,Brickyard Brewing Co (Brickyard Pub & BBQ),436 Center St 14092,Lewiston,NY,http://brickyardbrewingcompany.com/
5447,Bridge & Tunnel Brewery,15-35 Decatur St 11385,Ridgewood,NY,http://bridgeandtunnelbrewery.com/
5448,Bright Eye Beer Co (Point Lookout Brewing Co),50 W Park Ave 11569,Long Beach,NY,http://www.facebook.com/Bright-Eye-Beer-Company
5449,Brindle Haus Brewing Co,377 S Union St 14559,Spencerport,NY,http://www.brindlehausbrewing.com
5450,BriteSmith Brewing Co,5611 Main St 14221,Williamsville,NY,http://www.britesmithbrewing.com
5451,Broken Bow Brewing Co,173 Marbledale Rd 10707,Tuckahoe,NY,http://www.brokenbowbrewery.com/
5452,Bronx Brewing Co,856 E 136th St 10454,Bronx,NY,http://www.thebronxbrewery.com/
5453,Bronx Brewing Co (Bronx Brewery East Village),64 Second Ave 10003,New York,NY,http://thebronxbrewery.com/east-village-location
5454,Brooklyn Brewery (Kirin Holdings Co),118 N 11th St 11211,Brooklyn,NY,http://www.brooklynbrewery.com/
5455,Brown’s Brewing Co  (Walloomsac Brewery),50 Factory Hill Rd 12090,Hoosick Falls,NY,http://www.brownsbrewing.com/
5456,Browns Brewing Co,417-419 River St 12180,Troy,NY,http://www.brownsbrewing.com/
5457,Buffalo Brewing Co,314 Myrtle Ave 14204,Buffalo,NY,https://www.buffalo-brewing-company.com
5458,Buffalo Brewing Co,662 Fillmore Ave 14212,Buffalo,NY,http://buffalo-brewing-company.com
5459,Buffalo Brewpub,6861 Main St 14221,Williamsville,NY,http://www.buffalobrewpub.com/
5460,Bullfinch Brewing,306 Hiawatha Blvd 13204,Syracuse,NY,http://www.bullfinchbrewpub.com
5461,Bullthistle Brewing Co,45 S Main St 13460,Sherburne,NY,http://www.facebook.com/Bullthistle-Brewing-Co-LLC-571808952987774/
5462,Buried Acorn Brewing Co,881 Van Rensselaer St 13204,Syracuse,NY,http://www.buriedacorn.com
5463,Buster’s Brew Pub,2nd St - Bldg P-4350 - Commons 13602,Fort Drum,NY,http://www.drummwr.com/Commons.htm/
5464,Butternuts Beer & Ale,4021 State Hwy 51 13342,Garrattsville,NY,http://www.butternutsbeerandale.com/
5465,Bye-i Brewing Co,122 Remsen St 12047,Cohoes,NY,http://byeibrewing.com
5466,C.H. Evans Brewing Company at the Albany Pump Station,19 Quakenbush Square 12207,Albany,NY,http://www.EvansAle.com/
5467,Captain Lawrence Brewing Co,444 Saw Mill River Rd 10523,Elmsford,NY,http://www.captainlawrencebrewing.com/
5468,Careys Brew House,58 Bridge St 14830,Corning,NY,http://www.careysbrewhouse.com
5469,Catskill Brewery,672 Old Route 17 12758,Rockland,NY,http://catskillbrewery.com/
5470,CB Craft Brewery,300 Village Square Blvd 14472,Honeoye Falls,NY,http://www.cbcraftbrewers.com/
5471,Chatham Brewing,59 Main St 12037,Chatham,NY,http://www.chathambrewing.com/
5472,Circa Brewing Co,141 Lawrence St 11201,Brooklyn,NY,http://circabrewing.co/
5473,Clemson Bros Brewery at the Gilded Otter,3 Main St 12561,New Paltz,NY,http://www.gildedotter.com/
5474,Clemson Bros. Brewery,22 Cottage St 10940,Middletown,NY,http://clemsonbrewing.com/
5475,Climbing Bines Craft Ale,511 Hansen Point Rd 14527,Penn Yan,NY,http://climbingbineshopfarm.com/
5476,Common Roots Brewing Co,58 Saratoga Ave 12803,South Glens Falls,NY,http://www.commonrootsbrewing.com/
5477,Community Beer Works,15 Lafayette Ave 14213,Buffalo,NY,http://www.communitybeerworks.com/
5478,Community Beer Works,520 7th St 14201,Buffalo,NY,http://www.communitybeerworks.com/520-7th-street/
5479,Coney Island Brewing Co (Boston Beer Co),1904 Surf Ave 11224,Brooklyn,NY,http://coneyislandbeer.com/
5480,Coopers Cave Ale Co,2 Sagamore St 12801,Glens Falls,NY,http://www.cooperscaveale.com/
5481,Copper City Brewing Co,1111 Oneida St 13440,Rome,NY,https://www.coppercitybrewing.com
5482,Copper Leaf Brewing Co,50 State St - Bldg G 14534,Pittsford,NY,http://www.copperleafbrewingco.com
5483,Copper Turret Rest & Brewhouse (Morrisville State College),17 W Main St 13408,Morrisville,NY,http://copperturret.com/
5484,Cortland Beer Co,16 Court St 13045,Cortland,NY,http://www.cortlandbeer.com/
5485,Council Rock Brewery,4861 State Hwy 28 13326,Cooperstown,NY,http://www.councilrockbrewery.com/
5486,Crafty Ales and Lagers Brewing Co,2 Exchange St 14532,Phelps,NY,http://www.drinkcraftyales.com/
5487,Crazy Williez Brewery,546 Silver St 13357,Ilion,NY,http://www.facebook.com/CrazyWilliezBrewery/
5488,Creative Shepherd Farm Brewing Co,6141 W Ava Rd 13303,Ava,NY,http://www.facebook.com/creativeshepherdfarm/
5489,Critz Farms Brewing & Cider Co,3232 Rippleton Rd - SEASONAL 13035,Cazenovia,NY,http://www.critzfarms.com/
5490,Crossroads Brewing Co,21  2nd St 12015,Athens,NY,http://www.crossroadsbrewingco.com/
5491,Crossroads Brewing Co,201 Water St 12414,Catskill,NY,http://crossroadsbrewingco.com/
5492,DaleView Biscuits and Beer,1170 Nostrand Ave 11225,Brooklyn,NY,http://www.biscuitsandbeer.nyc
5493,Davidson Brothers Brewing Co,184 Glen St 12801,Glens Falls,NY,http://www.davidsonbrothers.com/
5494,Death Ave Brewing Co,315 10th Ave 10001,New York,NY,http://www.deathave.com
5495,Decadent Ales,139 Hoyt Ave - Suite A 10543,Mamaroneck,NY,http://www.decadentales.com
5496,Deep South Taco,6727 Transit Rd 14221,Buffalo,NY,http://deepsouthtaco.com
5497,Defiant Brewing Co,6 E Dexter Plaza 10965,Pearl River,NY,http://www.defiantbrewing.com/
5498,Destination Unknown Beer Co,1 S Chicago Ave 11706,Bayshore,NY,http://destinationunknownbeercompany.com/
5499,DisBatch Brewing Co,3250 Canandaigua Rd 14502,Macedon,NY,http://www.disbatchbrewing.com
5500,District 96 Beer Factory (The Burger Loft),393 S Main St 10956,New City,NY,http://www.district96beer.com
5501,Diversion Brewing Co,729 Wyncoop Creek Rd 14825,Chemung,NY,https://www.diversionbrewing.com/
5502,Drowned Lands Brewery,251 State School Rd 10990,Warwick,NY,http://www.drownedlands.beer
5503,Druthers Brewing Co,381 Broadway 12866,Saratoga Springs,NY,http://www.druthersbrewing.com/
5504,Druthers Brewing Co,1053 Broadway 12204,Albany,NY,http://www.druthersbrewing.com/
5505,Druthers Brewing Co,7 Southside Dr 12065,Clifton Park,NY,http://www.druthersbrewing.com/locations/clifton-park
5506,Dublin Corners Farm Brewery,1906 Main St 14486,Linwood,NY,https://www.dublincornersfarm.com/
5507,Duncans Abbey,27 Storm St 10591,Tarrytown,NY,http://www.duncansabbey.com/
5508,Eastwood Brewing Co,108 Walter Dr 13206,Syracuse,NY,http://www.facebook.com/EastwoodBrewingCompany/
5509,Eataly Brewery- La Birreria,200 Fifth Ave - 15th floor 10010,New York,NY,http://www.eatalyny.com/
5510,Eli Fish Brewing Co,109 Main St 14020,Batavia,NY,http://www.elifishbrewing.com/
5511,Ellicottville Brewing Co,57 Lakeside Dr 14712,Bemus Point,NY,https://www.ellicottvillebrewing.com/bemus-point-ny/
5512,Ellicottville Brewing Co,28A Monroe St 14731,Ellicottville,NY,http://www.ellicottvillebrewing.com/
5513,Ellicottville Brewing Co,202 Second St 14755,Little Valley,NY,http://ellicottvillebrewing.com/ebc-little-valley/
5514,Emporium Farm Brewery,472 N Greenbush Rd 12144,Rensselaer,NY,http://emporiumfarmbrewery.com
5515,Engine 14 Brewery,52 West Ave - Bldg 2 14512,Naples,NY,http://www.facebook.com/Engine14Brewery
5516,Equilibrium Brewery,22 Henry St 10940,Middletown,NY,http://www.eqbrew.com/
5517,Equilibrium Brewery,4 South St 10940,Middletown,NY,http://www.eqbrew.com
5518,Erie Canal Brewing Co,135 James St - Unit #3 13032,Canastota,NY,http://www.eriecanalbrewingcompany.com/
5519,Evil Twin Brewing Co,1616 George St 11385,Ridgewood,NY,http://eviltwin.nyc
5520,F.X. Matt Brewing Co,811 Edwards St 13502,Utica,NY,http://www.saranac.com/
5521,Factory by Beer Tree Brew Co,511 Reynolds Rd 13790,Johnson City,NY,http://beertreebrew.com/locations/factory
5522,Faircraft Brauhaus,25 Parce Ave  Suite 100-105 14450,Fairport,NY,http://faircraftbrauhaus.com
5523,Fairport Brewing Co (FBC University),1044 University Ave 14607,Rochester,NY,http://www.fairportbrewing.com
5524,Falls Street Brewing Co,106 Fall St 13148,Seneca Falls,NY,http://www.fallstreetbrewing.com
5525,Ferrari Beer Co,160 Ashford Ave 10522,Dobbs Ferry,NY,http://www.ferraribeer.com/
5526,Fidens Brewing Co,10 Walker Way 12205,Colonie,NY,http://www.fidensbrewing.com
5527,Fidens Brewing Co,10 Walker Way 12205,Albany,NY,http://www.fidensbrewing.com/home
5528,Fifth Frame Brewing Co,138 Joseph Ave 14605,Rochester,NY,http://fifthframe.co/
5529,Fifth Hammer Brewing Co,10-28 46th Ave 11101,Long Island City,NY,http://www.fifthhammerbrewing.com
5530,Finback Brewery,78-01 77th Ave 11385,Glendale,NY,http://www.finbackbrewery.com/
5531,Finback Brewery,545 President St 11215,Brooklyn,NY,http://www.facebook.com/finbackbrooklyn
5532,Finger Lakes Beer Co,8462 State Rte 54 14840,Hammondsport,NY,http://www.fingerlakesbeercompany.com/
5533,Five & 20 Spirits and Brewing Co,8398 W Main Rd - Rte 20 14787,Westfield,NY,http://www.fiveand20.com/
5534,Five Boroughs Brewing Co,215 47th St 11220,Brooklyn,NY,http://www.fiveboroughs.com
5535,Five Sons Winery & RG Brewery,1360 West Sweden Rd 14420,Brockport,NY,http://fivesonsvineyard.com/rg-brewery.php/
5536,Flagship Brewing Co,40 Minthorne St 10301,Staten Island,NY,http://theflagshipbrewery.com/
5537,Flashback Brewing Co,1309 State St 13601,Watertown,NY,http://www.flashbackbrewing.com
5538,Fleur De Lis Brew Works ,3630 NY 414 13148,Seneca Falls,NY,http://fleurdelisbrewworks.com
5539,Flying Bison Brewing Co,840 Seneca St 14210,Buffalo,NY,http://www.flyingbisonbrewing.com/
5540,Folksbier Brewery,103 Luquer St 11231,Brooklyn,NY,http://folksbier.com/
5541,Foothill Hops Farm Brewery,5024 Bear Path Rd 13409,Munnsville,NY,http://www.foothillhops.com/Farm-Brewery.html
5542,Fort Orange Brewing Co,450 N Pearl St 12204,Albany,NY,http://www.fortorangebrewing.com
5543,Four Mile Brewing Co,202 E Greene St 14760,Olean,NY,http://fourmilebrewing.com/
5544,Fox N Hare Brewing Co,46 Front St 12771,Port Jervis,NY,http://www.foxnhare-brewing.com
5545,Freight Yard Brewing Co,4975 Rte 31 13041,Clay,NY,http://freightyardbrewing.com/
5546,Frequentem Brewing Co,254 S Main St 14424,Canandaigua,NY,http://www.frequentembrewing.com
5547,Frog Alley Brewing Co (Six Pack Tap Room),108 State St 12305,Schenectady,NY,http://www.frogalleybrewing.com
5548,From the Ground Brewery (Migliorelli Farm),245 Guski Rd 12571,Red Hook,NY,http://fromthegroundbrewery.com/
5549,Froth Brewing Co,700 Military Rd 14212,Buffalo,NY,http://www.frothbrewing.com
5550,Full Boar Craft Brewery,628 S Main St -   Suite C 13212,North Syracuse,NY,http://www.facebook.com/Full-Boar-Craft-Brewery-and-Tap-Room-454993034679561/
5551,Fulton Chain Craft Brewery,127 North St 13420,Old Forge,NY,http://www.fccbrewery.com/
5552,Gardiner Brewing Co (Wrights Farm),699 Route 208 12525,Gardiner,NY,http://www.gardinerbrewingcompany.com
5553,Garland City Beer Works,321 Howk St 13601,Watertown,NY,http://garlandcitybw.com
5554,Garretts Brewing Co,1 W Main St 14886,Trumansburg,NY,http://www.garrettsbrewing.com/
5555,Garvies Point Brewery,1 Garvies Point Rd 11542,Glen Cove,NY,https://www.garviespointbrewing.com/
5556,Genesee Brew House,25 Cataract St 14605,Rochester,NY,http://www.geneseebeer.com/brew-house/
5557,Genesee Brewing Co (Florida Ice & Farm Co),445 St. Paul St 14605,Rochester,NY,http://www.geneseebeer.com/
5558,Gentle Giant Brewing Co,7 N Main St 10965,Pearl River,NY,http://www.gentlegiantbrewing.com
5559,Ghost Brewing Co,25 Drexel Dr 11706,Bay Shore,NY,http://www.facebook.com/ghostbrewingco/
5560,Glenmere Brewing Co,55 Maple Ave 10921,Florida,NY,https://glenmerebrewingco.com/
5561,Good Nature Farm Brewery & Taproom,1727 Route 12B S 13346,Hamilton,NY,https://www.goodnaturebrewing.com
5562,Good Shepherds Brewing Co,132 Genesee St 13021,Auburn,NY,http://www.shepsbeer.com
5563,Great Adirondack Brewing Co,34 Main St 12946,Lake Placid,NY,http://www.adirondackbrewing.com/
5564,Great Flats Brewing Co,151 Lafayette St 12305,Schenectady,NY,https://www.greatflatsbrewing.com
5565,Great Life Brewing Co,75 Clarendon Ave - Unit 1 12401,Kingston,NY,http://www.facebook.com/greatlifebrewing/
5566,Great Sacandaga Brewing Co,3647 State Rte 30 12025,Broadalbin,NY,http://Greatsacandagabrewing.com
5567,Great South Bay Brewery,25 Drexel Dr 11706,Bay Shore,NY,http://www.greatsouthbaybrewery.com/
5568,Green Wolf Brewing Co,315 Main St 12122,Middleburgh,NY,http://www.facebook.com/greenwolfales/
5569,Greenpoint Beer and Ale Co,1150 Manhattan Ave 11222,Brooklyn,NY,http://greenpointbeer.com
5570,Greenport Harbor Brewing Co,234 Carpenter St 11944,Greenport,NY,http://www.harborbrewing.com/
5571,Greenport Harbor Brewing Co,42155 Main Rd - Rte 25 11958,Peconic,NY,http://www.harborbrewing.com/
5572,Griffin Hill Farm Brewery,3949 Griffin Rd 13215,Onondaga,NY,https://griffinhillny.com
5573,Griffs Brewery,5324 W Ridge Rd - Route 104 14559,Spencerport,NY,http://www.griffsbrewery.com/
5574,Grimm Artisanal Ales,990 Metropolitan Ave 11215,Brooklyn,NY,http://grimmales.com
5575,Grist Iron Brewing Co,4880 NYS Route 414 14818,Burdett,NY,http://www.gristironbrewing.com/
5576,Gun Hill Brewing Co,3227 Laconia Ave 10469,Bronx,NY,http://gunhillbrewing.com/
5577,Hamburg Brewing Co,6553 Boston State Rd 14075,Hamburg,NY,http://www.hamburgbrewing.com/
5578,Hank Hudson Brewing Co (Fairways of Halfmoon),17 Johnson Rd 12118,Mechanicville,NY,http://www.facebook.com/Hank-Hudson-Brewing-Company-270897540000915/
5579,Harbor Head Brewing Co,81 Fort Salonga Rd 11768,Northport,NY,http://www.harborheadbrew.com
5580,Heelpath Brewing Co,122 Marina Park Dr 13340,Frankfort,NY,http://www.heelpathbrewingco.com
5581,Helderberg Mountain Brewing Co (Maple Inn),141 Warners Lake Rd 12059,East Berne,NY,http://www.helderbergmountainbrewingcompany.com/
5582,Heritage Hill Brewhouse and Kitchen (Palladino Farm),3149 Sweet Rd 13138,Pompey,NY,http://www.facebook.com/heritagehillbrewery
5583,Heroes Brewing Co,543 Atlantic Ave 14609,Rochester,NY,http://www.heroesbrewco.com
5584,Hidden Springs Brewhouse,170 County Rd 31 13815,Norwich,NY,http://hiddenspringsbrewhouse.com
5585,High Burl Brewery (Bennett Brewing Co),2803 State Rte 80 13315,Burlington,NY,http://highburlbrewery.com
5586,Hofbrauhaus Buffalo,190 Scott St 14204,Buffalo,NY,http://www.hofbrauhausbuffalo.com
5587,Homer Hops Brewing Co,700 NY Rte 90 13045,Homer,NY,http://www.homerhops.com
5588,Honey Hollow Brewing Co,376 E Honey Hollow Rd 12058,Earlton,NY,http://www.honeyhollowbrewery.com/
5589,Hop Barn Brewing Co,94 Maple Ave 12083,Greenville,NY,http://www.hopbarnbrewing.com
5590,Hopshire Farm and Brewery,1771 Dryden Rd 13068,Freeville,NY,http://www.hopshire.com/
5591,HopWins Brewery,1460 N Clinton Ave - Unit L 11706,Bay Shore,NY,http://hopwinsbrewery.wixsite.com
5592,Horseheads Brewing,250 Old Ithaca Rd 14845,Horseheads,NY,
5593,Hot House Brewing at Barone Gardens,6200 S Bay Rd 13039,Cicero,NY,http://www.hothousebrewing.com
5594,Hudson Ale Works,17 Milton Ave 12528,Highland,NY,https://www.hudsonaleworks.com/
5595,Hudson Brewing Co,99 S 3rd St 12534,Hudson,NY,http://www.hudsonbrew.com
5596,Hudson Valley Brewery,2 Churchill St 12508,Beacon,NY,https://hudsonvalleybrewery.com
5597,Hunter Mountain Brewery,7267 Main St 12442,Hunter,NY,http://www.hmbcatskills.com
5598,Hyde Park Brewing Co Restaurant & Brewery – CLOSED 2022,514 Albany Post Rd 12538,Hyde Park,NY,
5599,Hydraulic Hearth Restaurant & Brewery,716 Swan St 14210,Buffalo,NY,http://hydraulichearth.com/
5600,Iconyc Brewing Co,3718 Northern Blvd 11101,Long Island City,NY,http://www.iconycbrewing.com/#iconyc1/
5601,Indian Ladder Farmstead Brewery and Cidery,342 Altamont Rd -  Route 156 - SEASONAL 12009,Altamont,NY,http://ilfbc.com/
5602,Industrial Arts Brewing Co,55 W Railroad Ave 10923,Garnerville,NY,https://www.industrialartsbrewing.com
5603,Industrial Arts Brewing Co,511 Fishkill Ave 12508,Beacon,NY,http://www.industrialartsbrewing.com/beacon
5604,Interboro Spirits & Ales,942 Grand St 11211,Brooklyn,NY,https://interboro.nyc/home
5605,Iron Flamingo Brewery,196 Baker St 14830,Corning,NY,http://www.ironflamingobrewery.com/
5606,Iron Tug Brewing Co,360 West Ridge Rd 14615,Rochester,NY,https://www.irontugbrewing.com
5607,Irondequoit Beer Co,765 Titus Ave 14617,Rochester,NY,http://irondequoitbeercompany.com
